"","Date","Open","High","Low","Close","Volume","OI"
"12461",2024-08-16 05:11:00,24409.65,24412.65,24401,24403.9,3975,1534350
"12462",2024-08-16 05:12:00,24402.95,24403,24385,24386.8,3750,1530575
"12463",2024-08-16 05:13:00,24390,24400,24388.5,24398.35,875,1530575
"12464",2024-08-16 05:14:00,24405.85,24419,24402.95,24410,2200,1530575
"12465",2024-08-16 05:15:00,24410,24416.4,24406.4,24407.9,1500,1529775
"12466",2024-08-16 05:16:00,24411.95,24415.15,24400,24400,1125,1529775
"12467",2024-08-16 05:17:00,24400,24403.65,24397.1,24402.05,1175,1529775
"12468",2024-08-16 05:18:00,24402,24413.05,24401.15,24413.05,400,1528825
"12469",2024-08-16 05:19:00,24410.35,24425.05,24410.35,24424.45,1275,1528825
"12470",2024-08-16 05:20:00,24423,24426.55,24418,24422.8,1175,1528825
"12471",2024-08-16 05:21:00,24424.35,24424.85,24413.2,24418.9,425,1528125
"12472",2024-08-16 05:22:00,24419.6,24419.6,24401,24416,500,1528125
"12473",2024-08-16 05:23:00,24417.4,24417.4,24410,24410,225,1528125
"12474",2024-08-16 05:24:00,24410.55,24417.75,24407.5,24407.5,450,1527925
"12475",2024-08-16 05:25:00,24407.5,24410.65,24401.1,24406.05,800,1527925
"12476",2024-08-16 05:26:00,24410.6,24410.75,24393.8,24393.8,925,1527925
"12477",2024-08-16 05:27:00,24392.45,24397,24392.25,24396.85,225,1527850
"12478",2024-08-16 05:28:00,24397,24404.4,24397,24404.4,250,1527850
"12479",2024-08-16 05:29:00,24404.4,24410,24400.4,24410,1500,1527850
"12480",2024-08-16 05:30:00,24406.5,24412.25,24399.05,24399.05,325,1527775
"12481",2024-08-16 05:31:00,24406,24407.95,24402.7,24402.7,75,1527775
"12482",2024-08-16 05:32:00,24403.65,24405.45,24400.15,24403.75,1075,1527775
"12483",2024-08-16 05:33:00,24403.85,24403.85,24402.1,24402.1,75,1527775
"12484",2024-08-16 05:34:00,24410,24410,24407.5,24407.8,175,1527275
"12485",2024-08-16 05:35:00,24406.95,24408.25,24397.85,24397.85,650,1527275
"12486",2024-08-16 05:36:00,24398.25,24405,24398.25,24402.35,425,1526775
"12487",2024-08-16 05:37:00,24403.7,24403.95,24397,24397,175,1526775
"12488",2024-08-16 05:38:00,24399,24402.65,24385,24385,2650,1526775
"12489",2024-08-16 05:39:00,24392.9,24392.9,24381.05,24388.85,550,1525000
"12490",2024-08-16 05:40:00,24389.15,24400.15,24385.75,24396.85,1675,1525000
"12491",2024-08-16 05:41:00,24396.9,24399.55,24395.7,24395.7,700,1525000
"12492",2024-08-16 05:42:00,24396.45,24399.25,24389.5,24399.25,275,1523800
"12493",2024-08-16 05:43:00,24405,24407.75,24403.25,24407.65,450,1523800
"12494",2024-08-16 05:44:00,24403,24403.65,24390,24393.95,525,1523800
"12495",2024-08-16 05:45:00,24389,24396.15,24386,24396.15,400,1523650
"12496",2024-08-16 05:46:00,24400,24403.75,24399,24399,275,1523650
"12497",2024-08-16 05:47:00,24398.2,24398.2,24390,24390,150,1523650
"12498",2024-08-16 05:48:00,24393.3,24393.3,24393.3,24393.3,25,1523650
"12499",2024-08-16 05:49:00,24396,24396.05,24396,24396.05,75,1523625
"12500",2024-08-16 05:50:00,24406.6,24406.6,24406.15,24406.15,50,1523625
"12501",2024-08-16 05:51:00,24400,24410,24400,24410,925,1523325
"12502",2024-08-16 05:52:00,24412.8,24412.8,24403.95,24404.95,500,1523325
"12503",2024-08-16 05:53:00,24408.95,24411.6,24408.95,24410,125,1523325
"12504",2024-08-16 05:54:00,24409.7,24414.95,24406.8,24406.8,375,1523150
"12505",2024-08-16 05:55:00,24415,24423.35,24415,24423.35,450,1523150
"12506",2024-08-16 05:56:00,24422.85,24429.3,24422.1,24425.75,1500,1523150
"12507",2024-08-16 05:57:00,24430,24467.95,24430,24455.8,7050,1520850
"12508",2024-08-16 05:58:00,24460,24474.45,24460,24467.4,6000,1520850
"12509",2024-08-16 05:59:00,24467.35,24474.65,24461.3,24465.8,10125,1520850
"12510",2024-08-16 06:00:00,24468,24482.05,24466.9,24473.85,3050,1515125
"12511",2024-08-16 06:01:00,24473.85,24498.1,24472.9,24480.75,16475,1515125
"12512",2024-08-16 06:02:00,24480.35,24489.85,24471.9,24475.9,4475,1515125
"12513",2024-08-16 06:03:00,24477.55,24483,24470.05,24476.95,2125,1506100
"12514",2024-08-16 06:04:00,24480,24480,24472.7,24479.95,1100,1506100
"12515",2024-08-16 06:05:00,24480,24483.95,24475,24475,3300,1506100
"12516",2024-08-16 06:06:00,24475,24475,24463.25,24467.2,2525,1504950
"12517",2024-08-16 06:07:00,24462.45,24467.2,24458.75,24462.75,6100,1504950
"12518",2024-08-16 06:08:00,24464.5,24471.9,24460.2,24470.85,925,1504950
"12519",2024-08-16 06:09:00,24474.6,24474.6,24465.25,24465.25,125,1505225
"12520",2024-08-16 06:10:00,24463.5,24470,24463.5,24470,625,1505225
"12521",2024-08-16 06:11:00,24470.55,24470.55,24467.85,24470,425,1505225
"12522",2024-08-16 06:12:00,24470,24471.7,24468.5,24471.45,175,1505225
"12523",2024-08-16 06:13:00,24469.75,24479.65,24469.75,24475,1250,1504775
"12524",2024-08-16 06:14:00,24476,24484,24476,24483.4,1150,1504775
"12525",2024-08-16 06:15:00,24482.4,24500,24482.4,24500,11125,1503950
"12526",2024-08-16 06:16:00,24500.1,24510,24498.3,24505,2475,1503950
"12527",2024-08-16 06:17:00,24505,24512,24504.2,24509.25,4350,1503950
"12528",2024-08-16 06:18:00,24510,24520.9,24504.65,24506.55,8925,1494900
"12529",2024-08-16 06:19:00,24507.65,24514.35,24497.3,24499,975,1494900
"12530",2024-08-16 06:20:00,24500,24508.1,24498.7,24506.2,2350,1494900
"12531",2024-08-16 06:21:00,24510,24512,24502,24502,2325,1495100
"12532",2024-08-16 06:22:00,24500,24504.5,24493,24493,1100,1495100
"12533",2024-08-16 06:23:00,24496.45,24503.8,24494.7,24503.8,1250,1495100
"12534",2024-08-16 06:24:00,24504.25,24505.15,24502.45,24505.15,1625,1495600
"12535",2024-08-16 06:25:00,24506.25,24507,24499.7,24500,725,1495600
"12536",2024-08-16 06:26:00,24501,24508,24497.8,24500.7,2350,1495600
"12537",2024-08-16 06:27:00,24505,24508,24496.5,24503.15,625,1494850
"12538",2024-08-16 06:28:00,24504.3,24518.4,24504.3,24518.4,2150,1494850
"12539",2024-08-16 06:29:00,24518.4,24534,24518,24529,12725,1494850
"12540",2024-08-16 06:30:00,24531.3,24534.35,24518,24521.2,2000,1497025
"12541",2024-08-16 06:31:00,24521.35,24528,24520.55,24525,1175,1497025
"12542",2024-08-16 06:32:00,24525.95,24536.6,24524.75,24536.6,7825,1497025
"12543",2024-08-16 06:33:00,24532,24549,24531.5,24545.6,9425,1498575
"12544",2024-08-16 06:34:00,24545.6,24555,24543.2,24553.15,11350,1498575
"12545",2024-08-16 06:35:00,24553.6,24570,24553.6,24563.2,13100,1498575
"12546",2024-08-16 06:36:00,24565,24570.9,24555.1,24557.65,10500,1497525
"12547",2024-08-16 06:37:00,24562,24574.25,24557.05,24567.45,9225,1497525
"12548",2024-08-16 06:38:00,24568,24582.7,24568,24575.35,8375,1497525
"12549",2024-08-16 06:39:00,24572.45,24589.4,24572.45,24589.4,7650,1504500
"12550",2024-08-16 06:40:00,24586,24595.45,24581.4,24587,11775,1504500
"12551",2024-08-16 06:41:00,24587,24587.45,24573.45,24573.45,7900,1504500
"12552",2024-08-16 06:42:00,24575,24579.05,24568.5,24575.8,6000,1510450
"12553",2024-08-16 06:43:00,24577.6,24583.95,24574,24575.55,10825,1510450
"12554",2024-08-16 06:44:00,24576,24580,24572.1,24575,3925,1510450
"12555",2024-08-16 06:45:00,24575,24587.95,24574.9,24584.7,4350,1513625
"12556",2024-08-16 06:46:00,24583.15,24587.95,24575.6,24583.55,2600,1513625
"12557",2024-08-16 06:47:00,24583.9,24583.9,24563.65,24565.2,3075,1513625
"12558",2024-08-16 06:48:00,24565.45,24569.85,24560,24560,3250,1513200
"12559",2024-08-16 06:49:00,24560,24568.65,24557.55,24562.65,2700,1513200
"12560",2024-08-16 06:50:00,24562.2,24571.9,24562,24571.1,3450,1513200
"12561",2024-08-16 06:51:00,24569.9,24569.95,24562.05,24562.05,400,1514900
"12562",2024-08-16 06:52:00,24562.15,24565,24552.1,24552.1,2425,1514900
"12563",2024-08-16 06:53:00,24552,24557.1,24542.75,24545,2325,1514900
"12564",2024-08-16 06:54:00,24542.95,24549.7,24540,24549,2200,1513800
"12565",2024-08-16 06:55:00,24547.25,24564.95,24547.25,24564.95,1975,1513800
"12566",2024-08-16 06:56:00,24560,24568.6,24556.05,24558.4,425,1513800
"12567",2024-08-16 06:57:00,24560,24564.95,24557.75,24564.95,3675,1513800
"12568",2024-08-16 06:58:00,24562,24562.65,24559.05,24560.65,675,1516650
"12569",2024-08-16 06:59:00,24559.95,24562.75,24558.9,24562.65,975,1516650
"12570",2024-08-16 07:00:00,24561.3,24580,24561.3,24580,2650,1517850
"12571",2024-08-16 07:01:00,24580,24590,24580,24584.6,2275,1517850
"12572",2024-08-16 07:02:00,24584,24584,24570.35,24570.35,1625,1517850
"12573",2024-08-16 07:03:00,24572,24575.5,24565.9,24565.9,1275,1517850
"12574",2024-08-16 07:04:00,24567,24570.9,24564.35,24567.05,900,1518325
"12575",2024-08-16 07:05:00,24570,24577.9,24570,24576.25,875,1518325
"12576",2024-08-16 07:06:00,24575.85,24578.8,24575,24577.45,1450,1520275
"12577",2024-08-16 07:07:00,24579,24586.75,24576.25,24580.6,1625,1520275
"12578",2024-08-16 07:08:00,24586.05,24590,24585.9,24589.45,1675,1520275
"12579",2024-08-16 07:09:00,24587,24587,24581.1,24582.15,1850,1521525
"12580",2024-08-16 07:10:00,24582.15,24589.95,24580.7,24580.7,1350,1521525
"12581",2024-08-16 07:11:00,24582,24587.95,24575.1,24577.65,1400,1521525
"12582",2024-08-16 07:12:00,24569.65,24577,24569.65,24577,2550,1522950
"12583",2024-08-16 07:13:00,24577,24579.7,24568.35,24570,2425,1522950
"12584",2024-08-16 07:14:00,24569.35,24575.65,24567.25,24573.35,2250,1522950
"12585",2024-08-16 07:15:00,24568.2,24579.05,24568.2,24579.05,2625,1524975
"12586",2024-08-16 07:16:00,24577,24577,24564.25,24565.2,1825,1524975
"12587",2024-08-16 07:17:00,24562,24565.65,24556.95,24557.1,1950,1524975
"12588",2024-08-16 07:18:00,24557.05,24569.8,24557,24569.8,600,1524975
"12589",2024-08-16 07:19:00,24566,24574.5,24566,24574.5,625,1526750
"12590",2024-08-16 07:20:00,24575,24580,24573.1,24580,1125,1526750
"12591",2024-08-16 07:21:00,24579.5,24580,24571,24572.75,300,1527050
"12592",2024-08-16 07:22:00,24573.45,24575,24563.25,24569.75,1400,1527050
"12593",2024-08-16 07:23:00,24568,24574.2,24563.8,24566.95,1050,1527050
"12594",2024-08-16 07:24:00,24567.65,24574.15,24567.65,24574.15,350,1527050
"12595",2024-08-16 07:25:00,24574.15,24578.25,24570.5,24575.45,1450,1527725
"12596",2024-08-16 07:26:00,24570,24575,24570,24572.05,250,1527725
"12597",2024-08-16 07:27:00,24575,24582.15,24575,24580.3,4850,1527725
"12598",2024-08-16 07:28:00,24580.35,24585,24579.1,24580,6150,1534575
"12599",2024-08-16 07:29:00,24579.4,24584,24577,24584,1975,1534575
"12600",2024-08-16 07:30:00,24582.95,24588,24578.4,24585,2150,1534575
"12601",2024-08-16 07:31:00,24588,24598,24586.3,24598,5925,1533825
"12602",2024-08-16 07:32:00,24598,24610.95,24593.65,24610.95,10300,1533825
"12603",2024-08-16 07:33:00,24610,24611,24602.3,24608.1,3050,1533825
"12604",2024-08-16 07:34:00,24608,24611,24606.1,24610,2575,1537300
"12605",2024-08-16 07:35:00,24610,24614,24605.15,24612,3700,1537300
"12606",2024-08-16 07:36:00,24610.3,24610.3,24595,24595,1750,1537300
"12607",2024-08-16 07:37:00,24595.55,24600,24592.3,24595,1775,1540050
"12608",2024-08-16 07:38:00,24595,24599,24590.7,24596.2,1525,1540050
"12609",2024-08-16 07:39:00,24593.55,24601.7,24591.15,24600,4175,1540050
"12610",2024-08-16 07:40:00,24600,24608,24600,24606.3,900,1543625
"12611",2024-08-16 07:41:00,24606.85,24606.85,24593,24594,1875,1543625
"12612",2024-08-16 07:42:00,24593.95,24595,24590,24591.25,1300,1543625
"12613",2024-08-16 07:43:00,24589,24594.9,24586,24594.9,1325,1543950
"12614",2024-08-16 07:44:00,24595,24597.8,24588.15,24595.6,1225,1543950
"12615",2024-08-16 07:45:00,24598.95,24603.2,24595,24603.2,1725,1543950
"12616",2024-08-16 07:46:00,24602.85,24605.95,24596.4,24605.5,1725,1545850
"12617",2024-08-16 07:47:00,24605,24606,24597.5,24603.4,1050,1545850
"12618",2024-08-16 07:48:00,24603,24610.3,24602.8,24610,2325,1545850
"12619",2024-08-16 07:49:00,24606.8,24610,24606,24607.95,825,1547425
"12620",2024-08-16 07:50:00,24607.55,24607.55,24594.1,24594.1,425,1547425
"12621",2024-08-16 07:51:00,24594.25,24599,24590,24595.2,800,1547425
"12622",2024-08-16 07:52:00,24597.2,24597.2,24594.45,24596.95,600,1547350
"12623",2024-08-16 07:53:00,24595,24597.35,24594.95,24597,1175,1547350
"12624",2024-08-16 07:54:00,24597,24600,24596.9,24600,2225,1547350
"12625",2024-08-16 07:55:00,24601.65,24602.45,24597.25,24602,250,1548550
"12626",2024-08-16 07:56:00,24602,24608,24600,24608,375,1548550
"12627",2024-08-16 07:57:00,24608,24610,24604.95,24607.5,2675,1548550
"12628",2024-08-16 07:58:00,24600,24600,24592.95,24592.95,375,1549225
"12629",2024-08-16 07:59:00,24592.95,24600,24589,24600,1150,1549225
"12630",2024-08-16 08:00:00,24599,24600.15,24594.7,24600.15,650,1549225
"12631",2024-08-16 08:01:00,24603,24606.8,24593.65,24595.7,700,1548500
"12632",2024-08-16 08:02:00,24597,24601.5,24596.05,24600,275,1548500
"12633",2024-08-16 08:03:00,24598.85,24599.15,24595.05,24598,475,1548500
"12634",2024-08-16 08:04:00,24599,24604.9,24599,24603.55,1075,1548375
"12635",2024-08-16 08:05:00,24605,24610,24603.6,24608.9,1375,1548375
"12636",2024-08-16 08:06:00,24604.95,24610,24604.95,24609.9,925,1548375
"12637",2024-08-16 08:07:00,24608.95,24610,24603,24607.7,2275,1547700
"12638",2024-08-16 08:08:00,24608,24610,24606.7,24610,5375,1547700
"12639",2024-08-16 08:09:00,24609,24619.9,24609,24615,9250,1547700
"12640",2024-08-16 08:10:00,24614.75,24627,24614,24627,4375,1548400
"12641",2024-08-16 08:11:00,24627,24629.45,24622.3,24624.4,1450,1548400
"12642",2024-08-16 08:12:00,24624.4,24627.65,24620,24623.75,1150,1548400
"12643",2024-08-16 08:13:00,24622.65,24625,24620,24625,1775,1548350
"12644",2024-08-16 08:14:00,24625,24630.9,24623.85,24625,3200,1548350
"12645",2024-08-16 08:15:00,24625,24629,24624.05,24629,2325,1548350
"12646",2024-08-16 08:16:00,24630,24630,24624.25,24624.25,1825,1548575
"12647",2024-08-16 08:17:00,24624.35,24638.95,24624.3,24636.4,4650,1548575
"12648",2024-08-16 08:18:00,24638,24650,24636.4,24648.1,9025,1548575
"12649",2024-08-16 08:19:00,24650,24655,24644.3,24645,9025,1550050
"12650",2024-08-16 08:20:00,24645.3,24650,24644.25,24647,1700,1550050
"12651",2024-08-16 08:21:00,24646.1,24650.6,24645,24646.05,3500,1550050
"12652",2024-08-16 08:22:00,24647,24648.95,24643.55,24645,1175,1548225
"12653",2024-08-16 08:23:00,24644.85,24648.45,24643.85,24646.2,1700,1548225
"12654",2024-08-16 08:24:00,24646.2,24650,24639.85,24640.5,2475,1548225
"12655",2024-08-16 08:25:00,24641.6,24643.35,24624.7,24624.7,3200,1549200
"12656",2024-08-16 08:26:00,24626.3,24633.25,24624.1,24626.85,10550,1549200
"12657",2024-08-16 08:27:00,24630,24630,24625,24625.45,2525,1549200
"12658",2024-08-16 08:28:00,24624.7,24635,24624.7,24632,4250,1544100
"12659",2024-08-16 08:29:00,24631.15,24644.05,24631.15,24639.55,2400,1544100
"12660",2024-08-16 08:30:00,24640,24649.9,24640,24647.55,900,1544100
"12661",2024-08-16 08:31:00,24648.95,24654,24647.15,24654,2775,1541750
"12662",2024-08-16 08:32:00,24654.65,24658,24650.55,24655,3775,1541750
"12663",2024-08-16 08:33:00,24652.05,24662.4,24651.75,24660,3475,1541750
"12664",2024-08-16 08:34:00,24655.55,24655.55,24647,24649.55,2550,1541375
"12665",2024-08-16 08:35:00,24650.3,24654.05,24645,24645,1525,1541375
"12666",2024-08-16 08:36:00,24645.85,24660.4,24645.85,24660,1225,1541375
"12667",2024-08-16 08:37:00,24660.05,24666,24659.4,24665,3100,1540950
"12668",2024-08-16 08:38:00,24666,24669.4,24660.75,24663.05,3775,1540950
"12669",2024-08-16 08:39:00,24661.7,24670,24660.95,24663.15,3800,1540950
"12670",2024-08-16 08:40:00,24665.7,24670,24663,24663.3,2200,1540800
"12671",2024-08-16 08:41:00,24663.05,24667.9,24660,24667,1650,1540800
"12672",2024-08-16 08:42:00,24666.25,24667,24659.1,24666.1,5250,1540800
"12673",2024-08-16 08:43:00,24666.8,24681.25,24665,24675,7950,1538850
"12674",2024-08-16 08:44:00,24680,24683,24675.05,24677.1,3800,1538850
"12675",2024-08-16 08:45:00,24677.1,24681.95,24673.15,24680,4900,1538850
"12676",2024-08-16 08:46:00,24680,24680,24672.05,24676,1775,1538900
"12677",2024-08-16 08:47:00,24672,24673.9,24665.95,24670.5,1575,1538900
"12678",2024-08-16 08:48:00,24672.45,24680,24669.1,24680,1900,1538900
"12679",2024-08-16 08:49:00,24677.55,24677.55,24672,24672.5,550,1538000
"12680",2024-08-16 08:50:00,24675.15,24675.15,24665.1,24665.1,2775,1538000
"12681",2024-08-16 08:51:00,24661.1,24667.95,24656.1,24666.2,1950,1538000
"12682",2024-08-16 08:52:00,24666,24678.5,24663.05,24670.25,3800,1538450
"12683",2024-08-16 08:53:00,24672.25,24679.9,24672.25,24677.65,1650,1538450
"12684",2024-08-16 08:54:00,24676.35,24680,24672.25,24673.7,3100,1538450
"12685",2024-08-16 08:55:00,24679.6,24679.6,24670,24675,1625,1538750
"12686",2024-08-16 08:56:00,24674.95,24675.95,24668,24675.15,1750,1538750
"12687",2024-08-16 08:57:00,24672.25,24675.15,24667.35,24668.1,1000,1538750
"12688",2024-08-16 08:58:00,24668.15,24671.25,24665.2,24670,1175,1539575
"12689",2024-08-16 08:59:00,24670,24673.9,24665,24665.15,575,1539575
"12690",2024-08-16 09:00:00,24668,24670,24656.75,24659.35,1450,1539575
"12691",2024-08-16 09:01:00,24658.45,24660.1,24650.35,24657.45,1475,1539625
"12692",2024-08-16 09:02:00,24658.85,24660,24650.25,24654.8,1400,1539625
"12693",2024-08-16 09:03:00,24653.75,24660,24651.75,24660,1225,1539625
"12694",2024-08-16 09:04:00,24656.95,24657.2,24645,24645,2125,1540325
"12695",2024-08-16 09:05:00,24648.2,24659.95,24647.25,24659.95,850,1540325
"12696",2024-08-16 09:06:00,24656.85,24672,24655.75,24672,1900,1540325
"12697",2024-08-16 09:07:00,24670,24671.3,24665.15,24666.1,1850,1541175
"12698",2024-08-16 09:08:00,24665.25,24667.6,24655.15,24656.05,650,1541175
"12699",2024-08-16 09:09:00,24659.3,24660.05,24647.05,24655.2,1225,1541175
"12700",2024-08-16 09:10:00,24651,24652.3,24646,24652,275,1540575
"12701",2024-08-16 09:11:00,24650,24654,24640,24645,1725,1540575
"12702",2024-08-16 09:12:00,24645,24650,24640.9,24648.4,3025,1540575
"12703",2024-08-16 09:13:00,24649.65,24651.45,24645.5,24651.45,1600,1541825
"12704",2024-08-16 09:14:00,24648.5,24651.15,24643.2,24646.05,500,1541825
"12705",2024-08-16 09:15:00,24646.1,24650,24645.2,24647.25,625,1541825
"12706",2024-08-16 09:16:00,24645.2,24652,24645.2,24647,825,1542550
"12707",2024-08-16 09:17:00,24651.65,24658.2,24649.85,24657.8,1400,1542550
"12708",2024-08-16 09:18:00,24658.85,24661.6,24651.05,24651.05,950,1542550
"12709",2024-08-16 09:19:00,24652.05,24658.25,24652,24652.05,600,1542150
"12710",2024-08-16 09:20:00,24655,24664.65,24652.2,24661.1,1300,1542150
"12711",2024-08-16 09:21:00,24662,24671.95,24658.8,24670.8,1525,1542150
"12712",2024-08-16 09:22:00,24665.5,24671.35,24663.05,24667.6,11300,1535250
"12713",2024-08-16 09:23:00,24663.65,24666.05,24658.9,24658.9,1025,1535250
"12714",2024-08-16 09:24:00,24658.9,24670.6,24653.4,24670.6,1575,1535250
"12715",2024-08-16 09:25:00,24668.8,24668.8,24661.3,24661.3,325,1535600
"12716",2024-08-16 09:26:00,24660.05,24666,24660,24666,1275,1535600
"12717",2024-08-16 09:27:00,24663,24670,24662.3,24670,1125,1535600
"12718",2024-08-16 09:28:00,24670,24675.1,24668.9,24673,2450,1536575
"12719",2024-08-16 09:29:00,24673,24680,24670.75,24677.7,3750,1536575
"12720",2024-08-16 09:30:00,24679.75,24686.2,24670,24672,4900,1536575
"12721",2024-08-16 09:31:00,24674.8,24682,24672.6,24677.05,1950,1536625
"12722",2024-08-16 09:32:00,24677,24681.85,24675.25,24681.2,1900,1536625
"12723",2024-08-16 09:33:00,24678,24696,24677,24696,5100,1536625
"12724",2024-08-16 09:34:00,24696,24697.15,24689.55,24691.2,5325,1537550
"12725",2024-08-16 09:35:00,24691.2,24692.1,24680,24682.15,1900,1537550
"12726",2024-08-16 09:36:00,24681.85,24696.75,24681.85,24695,3625,1537550
"12727",2024-08-16 09:37:00,24695,24698,24689.25,24694.85,6250,1536875
"12728",2024-08-16 09:38:00,24692.95,24698.8,24687.5,24698.8,3950,1536875
"12729",2024-08-16 09:39:00,24698.5,24713.95,24695.5,24713.95,15350,1536875
"12730",2024-08-16 09:40:00,24712,24712.25,24700,24703.6,2775,1527675
"12731",2024-08-16 09:41:00,24702.95,24712.95,24700.4,24710,4125,1527675
"12732",2024-08-16 09:42:00,24710.4,24720,24709.6,24718.35,7475,1527675
"12733",2024-08-16 09:43:00,24718.3,24725,24714.1,24718.45,7075,1526075
"12734",2024-08-16 09:44:00,24715.15,24719.45,24712.3,24719.45,3575,1526075
"12735",2024-08-16 09:45:00,24715,24718.2,24710,24714.35,5525,1526075
"12736",2024-08-16 09:46:00,24710.5,24720,24710.05,24720,4900,1526100
"12737",2024-08-16 09:47:00,24720,24723,24717.15,24722.05,6400,1526100
"12738",2024-08-16 09:48:00,24722.55,24723.45,24714,24716.1,7100,1526100
"12739",2024-08-16 09:49:00,24715,24717.35,24707.45,24710,5625,1527975
"12740",2024-08-16 09:50:00,24710,24710.7,24701.15,24710,5650,1527975
"12741",2024-08-16 09:51:00,24710,24714.4,24706.55,24711.25,3800,1527975
"12742",2024-08-16 09:52:00,24711.35,24714.7,24707.4,24712.3,9250,1528250
"12743",2024-08-16 09:53:00,24714,24719.4,24710.2,24719.4,3200,1528250
"12744",2024-08-16 09:54:00,24715.5,24716.15,24708,24708,8250,1528250
"12745",2024-08-16 09:55:00,24708,24717.2,24706.25,24713.1,6200,1522725
"12746",2024-08-16 09:56:00,24716,24717.8,24712.15,24713,2200,1522725
"12747",2024-08-16 09:57:00,24713,24715,24710.3,24712,5100,1522725
"12748",2024-08-16 09:58:00,24712,24715,24710.25,24712.05,6625,1521725
"12749",2024-08-16 09:59:00,24714.95,24720,24712.15,24718.05,7650,1521725
"12750",2024-08-19 03:45:00,24725,24779.95,24725,24773.7,18200,1510575
"12751",2024-08-19 03:46:00,24772.7,24779,24771,24772.6,7025,1510575
"12752",2024-08-19 03:47:00,24772,24777,24758.65,24761,6675,1510575
"12753",2024-08-19 03:48:00,24759.55,24763,24752.1,24757.65,5050,1506050
"12754",2024-08-19 03:49:00,24758,24768.4,24756.75,24757.2,7375,1506050
"12755",2024-08-19 03:50:00,24757.2,24762,24742.55,24762,4725,1506050
"12756",2024-08-19 03:51:00,24760,24762,24745,24750,10725,1508275
"12757",2024-08-19 03:52:00,24750,24756,24747.75,24755,2175,1508275
"12758",2024-08-19 03:53:00,24755,24757.65,24748.05,24755,2450,1508275
"12759",2024-08-19 03:54:00,24755,24759.2,24743.2,24748.4,4475,1507475
"12760",2024-08-19 03:55:00,24743,24745.9,24733,24745.55,3650,1507475
"12761",2024-08-19 03:56:00,24744,24745,24740,24743.4,1450,1507475
"12762",2024-08-19 03:57:00,24740.1,24742.1,24730.1,24736.4,2775,1506350
"12763",2024-08-19 03:58:00,24737.6,24743.7,24731.9,24740,1650,1506350
"12764",2024-08-19 03:59:00,24740,24743.95,24731,24731,1675,1506350
"12765",2024-08-19 04:00:00,24732.5,24745,24731,24741,3125,1505525
"12766",2024-08-19 04:01:00,24740.05,24752.95,24737.4,24747.65,3200,1505525
"12767",2024-08-19 04:02:00,24750,24755,24742.05,24755,2425,1505525
"12768",2024-08-19 04:03:00,24751.05,24761.65,24750,24751.3,7850,1507525
"12769",2024-08-19 04:04:00,24751.25,24759,24746,24748,2725,1507525
"12770",2024-08-19 04:05:00,24748,24752.65,24741.05,24745,1450,1507525
"12771",2024-08-19 04:06:00,24741,24745,24736,24736.3,1400,1508375
"12772",2024-08-19 04:07:00,24736.85,24742,24735,24737.8,1200,1508375
"12773",2024-08-19 04:08:00,24739.4,24745,24735,24735,2450,1508375
"12774",2024-08-19 04:09:00,24735,24748.95,24732.15,24745.2,1525,1509275
"12775",2024-08-19 04:10:00,24745.1,24757.95,24745.1,24751.25,2475,1509275
"12776",2024-08-19 04:11:00,24750.1,24769,24750.1,24764.4,3450,1509275
"12777",2024-08-19 04:12:00,24764.5,24769,24758.4,24761.9,2400,1510600
"12778",2024-08-19 04:13:00,24763.1,24768.75,24757.95,24763,1675,1510600
"12779",2024-08-19 04:14:00,24759.35,24765,24759.25,24761.25,2200,1510600
"12780",2024-08-19 04:15:00,24758,24765,24756,24765,1750,1511650
"12781",2024-08-19 04:16:00,24765,24770,24764.55,24770,1725,1511650
"12782",2024-08-19 04:17:00,24769.95,24770,24756,24756,800,1511650
"12783",2024-08-19 04:18:00,24759,24761,24750.05,24761,950,1512400
"12784",2024-08-19 04:19:00,24763,24765,24748.3,24753.1,3250,1512400
"12785",2024-08-19 04:20:00,24752.15,24753.8,24741,24742.85,800,1512400
"12786",2024-08-19 04:21:00,24742.85,24749,24739.1,24749,725,1515300
"12787",2024-08-19 04:22:00,24749,24749,24720.95,24727,10300,1515300
"12788",2024-08-19 04:23:00,24726,24732.25,24720.65,24725,1500,1515300
"12789",2024-08-19 04:24:00,24722,24729.95,24720,24723.25,2375,1516425
"12790",2024-08-19 04:25:00,24723.1,24727.9,24718.8,24723.6,3325,1516425
"12791",2024-08-19 04:26:00,24725.5,24728.2,24720.05,24723.85,1425,1516425
"12792",2024-08-19 04:27:00,24730,24732.2,24725,24732.2,1700,1518450
"12793",2024-08-19 04:28:00,24728.8,24732.5,24725.05,24729.75,350,1518450
"12794",2024-08-19 04:29:00,24726,24740,24725,24738,1000,1518450
"12795",2024-08-19 04:30:00,24740,24748.05,24740,24744.65,1775,1519025
"12796",2024-08-19 04:31:00,24749,24749.9,24733.1,24735.5,1850,1519025
"12797",2024-08-19 04:32:00,24731.1,24740,24727.85,24740,1875,1519025
"12798",2024-08-19 04:33:00,24739.1,24750,24737,24746.15,1525,1520400
"12799",2024-08-19 04:34:00,24749.35,24749.35,24733.1,24735,1100,1520400
"12800",2024-08-19 04:35:00,24732.25,24740.6,24730.9,24737.1,525,1520400
"12801",2024-08-19 04:36:00,24736.15,24748.55,24736.15,24741.6,1025,1521175
